"bid","bpid","affilliation","rank","competitors","exam_type","pass_year","king","lid","previous","exam_class","class_rank","pass_date"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1742_009068&category=dirSer","G002+AKS-KHF_13C774C6B0D654B1712X0","문과",7,10,"정시",1742,"영조",96,"통덕랑(通德郞)","병과(丙科)",4,"1742-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1742_009069&category=dirSer","G002+AKS-KHF_13D64DC751BCF4B1702X0","문과",8,10,"정시",1742,"영조",96,"진사(進士)","병과(丙科)",5,"1742-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1742_009071&category=dirSer","G002+AKS-KHF_13B0A8D559B85CB1703X0","문과",10,10,"정시",1742,"영조",96,"유학(幼學)","병과(丙科)",7,"1742-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009073&category=dirSer","G002+AKS-KHF_12C774D658FFFFB1694X0","문과",2,6,"알성시",1743,"영조",96,"유학(幼學)","을과(乙科)",1,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009077&category=dirSer","G002+AKS-KHF_13CD5CD0DCD615B1718X0","문과",6,6,"알성시",1743,"영조",96,"통덕랑(通德郞)","병과(丙科)",3,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010134&category=dirSer","G002+AKS-KHF_13C5ECB9CCC601B1730X0","문과",2,15,"정시",1771,"영조",37,"생원(生員)","을과(乙科)",1,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009079&category=dirSer","G002+AKS-KHF_13C815D56DB839B1700X0","문과",2,26,"정시",1743,"영조",96,"교관(敎官)","을과(乙科)",1,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010236&category=dirSer","G002+AKS-KHF_13AE40D6A8C9C4B1740X0","문과",15,20,"정시2",1771,"영조",96,"유학(幼學)","병과(丙科)",11,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009084&category=dirSer","G002+AKS-KHF_13AD8CBAA9D615B1713X0","문과",7,26,"정시",1743,"영조",96,"통덕랑(通德郞)","병과(丙科)",4,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1755_009523&category=dirSer","G002+AKS-KHF_13C774C5B8D615B1710X0","문과",4,15,"정시2",1755,"영조",305,"사과(司果)","을과(乙科)",3,"1755-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010164&category=dirSer","G002+AKS-KHF_13C1A1D658C5B5B1741X0","문과",17,74,"식년시",1771,"영조",136,"유학(幼學)","병과(丙科)",7,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010166&category=dirSer","G002+AKS-KHF_13C815C9C0D658B1730X0","문과",19,74,"식년시",1771,"영조",286,"교관(敎官)","병과(丙科)",9,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010171&category=dirSer","G002+AKS-KHF_13C2E0C6B0C0C1B1730X0","문과",24,74,"식년시",1771,"영조",304,"진사(進士)","병과(丙科)",54,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010172&category=dirSer","G002+AKS-KHF_13C720C601C9C4B1723X0","문과",25,74,"식년시",1771,"영조",25,"유학(幼學)","병과(丙科)",15,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010185&category=dirSer","G002+AKS-KHF_13AE40CE58C2E0B1727X0","문과",38,74,"식년시",1771,"영조",198,"통덕랑(通德郞)","병과(丙科)",28,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010193&category=dirSer","G002+AKS-KHF_12C720C219FFFFB1737X0","문과",46,74,"식년시",1771,"영조",123,"유학(幼學)","병과(丙科)",36,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010194&category=dirSer","G002+AKS-KHF_13C815C7ACC2E0B1739X0","문과",47,74,"식년시",1771,"영조",286,"유학(幼學)","병과(丙科)",37,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010201&category=dirSer","G002+AKS-KHF_13BC15C7ACB355B1745X0","문과",54,74,"식년시",1771,"영조",281,"유학(幼學)","병과(丙科)",44,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009085&category=dirSer","G002+AKS-KHF_13CC44C81CACF5B1720X0","문과",8,26,"정시",1743,"영조",96,"통덕랑(通德郞)","병과(丙科)",5,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009086&category=dirSer","G002+AKS-KHF_13BC15D63CC6D0B1715X0","문과",9,26,"정시",1743,"영조",96,"통덕랑(通德郞)","병과(丙科)",6,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1747_009216&category=dirSer","G002+AKS-KHF_12D669C131FFFFB1719X0","문과",13,34,"식년시",1747,"영조",96,"통덕랑(通德郞)","병과(丙科)",3,"1747-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009090&category=dirSer","G002+AKS-KHF_13C131CC9CC8FCB1712X0","문과",13,26,"정시",1743,"영조",96,"진사(進士)","병과(丙科)",10,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009091&category=dirSer","G002+AKS-KHF_13C804AD11C81CB1697X0","문과",14,26,"정시",1743,"영조",96,"유학(幼學)","병과(丙科)",11,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1743_009095&category=dirSer","G002+AKS-KHF_13C774C591D0DCB1674X0","문과",18,26,"정시",1743,"영조",96,"통덕랑(通德郞)","병과(丙科)",15,"1743-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009108&category=dirSer","G002+AKS-KHF_13C774ACC4CC3DB1696X0","문과",5,10,"춘당대시",1744,"영조",96,"통덕랑(通德郞)","병과(丙科)",2,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009111&category=dirSer","G002+AKS-KHF_13BC15AE30CC44B1711X0","문과",8,10,"춘당대시",1744,"영조",96,"유학(幼學)","병과(丙科)",5,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1772_010242&category=dirSer","G002+AKS-KHF_13C2E0AD11C218B1712X0","문과",1,6,"기로정시",1772,"영조",304,"연천현감(漣川縣監)","갑과(甲科)",1,"1772-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009112&category=dirSer","G002+AKS-KHF_13C2E0B300C218B1722X0","문과",9,10,"춘당대시",1744,"영조",96,"유학(幼學)","병과(丙科)",6,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009113&category=dirSer","G002+AKS-KHF_13AE30C5B8AD00B1706X0","문과",10,10,"춘당대시",1744,"영조",96,"유학(幼學)","병과(丙科)",7,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009114&category=dirSer","G002+AKS-KHF_13BC15CC3DC6D0B1717X0","문과",1,37,"식년시",1744,"영조",96,"통덕랑(通德郞)","갑과(甲科)",1,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009115&category=dirSer","G002+AKS-KHF_13C774C7ACD604B1714X0","문과",2,37,"식년시",1744,"영조",96,"유학(幼學)","갑과(甲科)",2,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1771_010153&category=dirSer","G002+AKS-KHF_13C720C6B4C6B0B1730X0","문과",6,74,"식년시",1771,"영조",305,"참봉(參奉)","을과(乙科)",3,"1771-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010425&category=dirSer","G002+AKS-KHF_13C774C815C5C5B1754X0","문과",11,20,"정시",1774,"영조",103,"유학(幼學)","병과(丙科)",7,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009117&category=dirSer","G002+AKS-KHF_13C774BCF5AE30B1716X0","문과",4,37,"식년시",1744,"영조",96,"유학(幼學)","을과(乙科)",1,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1772_010249&category=dirSer","G002+AKS-KHF_13B0A8D559BB38B1736X0","문과",2,11,"탕평정시",1772,"영조",199,"진사(進士)","을과(乙科)",1,"1772-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009124&category=dirSer","G002+AKS-KHF_13C774C138D0DCB1698X0","문과",11,37,"식년시",1744,"영조",96,"유학(幼學)","병과(丙科)",1,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010290&category=dirSer","G002+AKS-KHF_13BC15CC9CD615B1737X0","문과",17,60,"증광시",1773,"영조",129,"통덕랑(通德郞)","병과(丙科)",7,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1756_009614&category=dirSer","G002+AKS-KHF_13C815C6D0B2ECB1735X0","문과",1,8,"정시2",1756,"영조",96,"유학(幼學)","갑과(甲科)",1,"1756-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009128&category=dirSer","G002+AKS-KHF_12BBFCC99DFFFFB1717X0","문과",15,37,"식년시",1744,"영조",96,"유학(幼學)","병과(丙科)",5,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009139&category=dirSer","G002+AKS-KHF_12C720C218FFFFB1715X0","문과",26,37,"식년시",1744,"영조",96,"유학(幼學)","병과(丙科)",16,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1772_010265&category=dirSer","G002+AKS-KHF_12AC15C778FFFFB1729X0","문과",7,15,"정시",1772,"영조",152,"진사(進士)","병과(丙科)",3,"1772-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1744_009151&category=dirSer","G002+AKS-KHF_12D669D569FFFFB1699X0","문과",1,6,"정시",1744,"영조",96,"통덕랑(通德郞)","갑과(甲科)",1,"1744-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1894_015095&category=dirSer","G002+AKS-KHF_13AE40C6A9D0DCU9999X0","문과",5,57,"식년시",1894,"고종",96,"유학(幼學)","을과(乙科)",2,"1894-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1745_009162&category=dirSer","G002+AKS-KHF_13C774BA85C870B1714X0","문과",6,12,"정시",1745,"영조",96,"통덕랑(通德郞)","병과(丙科)",3,"1745-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1745_009163&category=dirSer","G002+AKS-KHF_13C774C900D718B1712X0","문과",7,12,"정시",1745,"영조",96,"통덕랑(通德郞)","병과(丙科)",4,"1745-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010281&category=dirSer","G002+AKS-KHF_13C774BA74C218B1725X0","문과",8,60,"증광시",1773,"영조",286,"도사(都事)","을과(乙科)",5,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010284&category=dirSer","G002+AKS-KHF_12AE40D76CFFFFB1729X0","문과",11,60,"증광시",1773,"영조",171,"봉사(奉事)","병과(丙科)",1,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010328&category=dirSer","G002+AKS-KHF_13AE40C774C131B1739X0","문과",55,60,"증광시",1773,"영조",321,"유학(幼學)","병과(丙科)",45,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010291&category=dirSer","G002+AKS-KHF_13B9F9C9C0B300B1730X0","문과",18,60,"증광시",1773,"영조",199,"통덕랑(通德郞)","병과(丙科)",8,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010296&category=dirSer","G002+AKS-KHF_13BBFCACBDC138B1737X0","문과",23,60,"증광시",1773,"영조",124,"생원(生員)","병과(丙科)",13,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010298&category=dirSer","G002+AKS-KHF_13C870BCF4C591B1709X0","문과",25,60,"증광시",1773,"영조",149,"생원(生員)","병과(丙科)",15,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1513_002431&category=dirSer","G002+AKS-KHF_13C774BC30ADFCU9999X0","문과",28,33,"식년시",1513,"중종",305,"진사(進士)","병과(丙科)",18,"1513-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1750_009292&category=dirSer","G002+AKS-KHF_13C774D604D0DCB1712X0","문과",30,51,"식년시",1750,"영조",305,"유학(幼學)","병과(丙科)",20,"1750-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010318&category=dirSer","G002+AKS-KHF_13C724C885C5B8B1727X0","문과",45,60,"증광시",1773,"영조",159,"유학(幼學)","병과(丙科)",35,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010312&category=dirSer","G002+AKS-KHF_13C870C11DD68CB1727X0","문과",39,60,"증광시",1773,"영조",149,"유학(幼學)","병과(丙科)",29,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1753_009417&category=dirSer","G002+AKS-KHF_13C774D604C9C0B1736X0","문과",14,15,"정시2",1753,"영조",96,"유학(幼學)","병과(丙科)",10,"1753-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010336&category=dirSer","G002+AKS-KHF_13C774C0C1B85CB1720X0","문과",3,20,"정시",1773,"영조",37,"사복시첨정(司僕寺僉正)","을과(乙科)",2,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010316&category=dirSer","G002+AKS-KHF_12D5C8C9C8FFFFB1734X0","문과",43,60,"증광시",1773,"영조",264,"유학(幼學)","병과(丙科)",33,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010319&category=dirSer","G002+AKS-KHF_13C724AD6CC885B1740X0","문과",46,60,"증광시",1773,"영조",286,"유학(幼學)","병과(丙科)",36,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1773_010327&category=dirSer","G002+AKS-KHF_13AE40D56DAD11B1717X0","문과",54,60,"증광시",1773,"영조",281,"유학(幼學)","병과(丙科)",44,"1773-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1745_009166&category=dirSer","G002+AKS-KHF_13C1A1C601C911B1721X0","문과",10,12,"정시",1745,"영조",96,"유학(幼學)","병과(丙科)",7,"1745-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009174&category=dirSer","G002+AKS-KHF_13B0A8C6B4B85CB1708X0","문과",1,9,"정시",1746,"영조",96,"유학(幼學)","갑과(甲科)",1,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1756_009615&category=dirSer","G002+AKS-KHF_13C774D589C6D0B1720X0","문과",2,8,"정시2",1756,"영조",96,"통덕랑(通德郞)","을과(乙科)",1,"1756-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOa_1408_000210&category=dirSer","G002+AKS-KHF_12AE40C7A5FFFFU9999X2","문과",2,33,"식년시",1408,"태종",96,"생원(生員)","을과(乙科)",2,"1408-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009175&category=dirSer","G002+AKS-KHF_12C870C219FFFFB1727X0","문과",2,9,"정시",1746,"영조",96,"유학(幼學)","을과(乙科)",1,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1691_007338&category=dirSer","G002+AKS-KHF_13D64DADF9C81CB1645X0","문과",23,42,"증광시",1691,"숙종",305,"참봉(參奉)","병과(丙科)",13,"1691-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010363&category=dirSer","G002+AKS-KHF_13AE40C751C21CB1728X0","문과",10,15,"등준시",1774,"영조",152,"행승정원도승지(行承政院都承旨)","병과(丙科)",4,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009179&category=dirSer","G002+AKS-KHF_12C2ECAD00FFFFB1708X0","문과",6,9,"정시",1746,"영조",96,"통덕랑(通德郞)","병과(丙科)",3,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009169&category=dirSer","G002+AKS-KHF_13C774B4DDC885B1718X0","문과",1,5,"알성시",1746,"영조",96,"유학(幼學)","갑과(甲科)",1,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009170&category=dirSer","G002+AKS-KHF_13C774C911D574B1717X0","문과",2,5,"알성시",1746,"영조",96,"유학(幼學)","을과(乙科)",1,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009171&category=dirSer","G002+AKS-KHF_13D669CC98D638B1707X0","문과",3,5,"알성시",1746,"영조",96,"통덕랑(通德郞)","병과(丙科)",1,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009173&category=dirSer","G002+AKS-KHF_13C1A1BB38C7ACB1711X0","문과",5,5,"알성시",1746,"영조",96,"통덕랑(通德郞)","병과(丙科)",3,"1746-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1747_009251&category=dirSer","G002+AKS-KHF_13C870C885B834B1710X0","문과",14,15,"정시",1747,"영조",96,"유학(幼學)","병과(丙科)",11,"1747-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1747_009249&category=dirSer","G002+AKS-KHF_13C774C0C1C724B1716X0","문과",12,15,"정시",1747,"영조",96,"유학(幼學)","병과(丙科)",9,"1747-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010449&category=dirSer","G002+AKS-KHF_13C774B9CCC751B1724X0","문과",3,44,"증광시",1774,"영조",286,"진사(進士)","갑과(甲科)",3,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010422&category=dirSer","G002+AKS-KHF_13C720AC11AE30B1730X0","문과",8,20,"정시",1774,"영조",31,"생원(生員)","병과(丙科)",4,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010423&category=dirSer","G002+AKS-KHF_13BC15CC9CD589B1730X0","문과",9,20,"정시",1774,"영조",129,"유학(幼學)","병과(丙科)",5,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010431&category=dirSer","G002+AKS-KHF_13C720B9F9C591B1740X0","문과",17,20,"정시",1774,"영조",37,"유학(幼學)","병과(丙科)",13,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010448&category=dirSer","G002+AKS-KHF_13C720D611AE30B1732X0","문과",2,44,"증광시",1774,"영조",246,"진사(進士)","갑과(甲科)",2,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010444&category=dirSer","G002+AKS-KHF_13C774C724BCF5B1736X0","문과",4,6,"평안도별시",1774,"영조",251,"생원(生員)","병과(丙科)",2,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010435&category=dirSer","G002+AKS-KHF_13C8FCC911C21CB1718X0","문과",1,6,"함경도별시",1774,"영조",312,"진사(進士)","갑과(甲科)",1,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010454&category=dirSer","G002+AKS-KHF_13C774D64DC7ACB1727X0","문과",8,44,"증광시",1774,"영조",31,"참봉(參奉)","을과(乙科)",5,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010458&category=dirSer","G002+AKS-KHF_13C774ACBDBE48B1732X0","문과",12,44,"증광시",1774,"영조",129,"세자익위사시직(世子翊衛司侍直)","병과(丙科)",2,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010467&category=dirSer","G002+AKS-KHF_13C774BCF4C601B1751X0","문과",21,44,"증광시",1774,"영조",31,"통덕랑(通德郞)","병과(丙科)",11,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010473&category=dirSer","G002+AKS-KHF_12C774C644FFFFB1740X0","문과",27,44,"증광시",1774,"영조",149,"생원(生員)","병과(丙科)",17,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010474&category=dirSer","G002+AKS-KHF_13C774C591C18CB1713X0","문과",28,44,"증광시",1774,"영조",251,"생원(生員)","병과(丙科)",18,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010475&category=dirSer","G002+AKS-KHF_13C724C774C0C1B1739X0","문과",29,44,"증광시",1774,"영조",321,"진사(進士)","병과(丙科)",19,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010481&category=dirSer","G002+AKS-KHF_13AD8CC2ECC5B8B1734X0","문과",35,44,"증광시",1774,"영조",292,"유학(幼學)","병과(丙科)",25,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010486&category=dirSer","G002+AKS-KHF_13C720D558C6D0B1747X0","문과",40,44,"증광시",1774,"영조",25,"유학(幼學)","병과(丙科)",30,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1774_010489&category=dirSer","G002+AKS-KHF_12D5C8C804FFFFB1736X0","문과",43,44,"증광시",1774,"영조",300,"유학(幼學)","병과(丙科)",33,"1774-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOb_1696_007472&category=dirSer","G002+AKS-KHF_13D669C77CD558B1644X0","문과",3,9,"정시",1696,"숙종",305,"도사(都事)","병과(丙科)",1,"1696-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1775_010491&category=dirSer","G002+AKS-KHF_13C815ADF9D658B1740X0","문과",1,34,"정시",1775,"영조",267,"유학(幼學)","갑과(甲科)",1,"1775-07-01"
"http://people.aks.ac.kr/front/dirSer/exm/exmView.aks?exmId=EXM_MN_6JOc_1746_009198&category=dirSer","G002+AKS-KHF_13BC15C0C1B355B1724X0","문과",4,5,"춘당대시",1746,"영조",96,"유학(幼學)","병과(丙科)",2,"1746-07-01"
